14.94	-40.20	1025.04	-7980.00	-10220.00	-2660.00
-0.61	-48.25	1028.16	-9590.00	-8680.00	-13090.00
10.80	-42.40	1012.91	140.00	6440.00	-700.00
5.18	-51.55	1006.07	5320.00	23240.00	-6930.00
-10.07	-43.31	1016.14	15680.00	3080.00	-14350.00
-8.42	-40.50	1010.77	17570.00	17010.00	4410.00
-10.13	-37.45	1017.91	-560.00	17430.00	-1540.00
-6.89	-33.24	1012.42	4200.00	-34790.00	2240.00
-13.66	-37.33	1020.10	-1820.00	6160.00	7210.00
-70.58	-57.95	1096.11	4480.00	33670.00	-6160.00
-3.54	-127.79	959.71	-707280.00	-300860.00	35910.00
55.75	-175.38	999.42	48650.00	-119840.00	-74270.00
-8.78	-17.93	1017.97	3430.00	2940.00	-4900.00
-11.16	-20.25	1018.40	3990.00	3500.00	-5740.00
-11.71	-19.15	1017.48	3500.00	3570.00	-5320.00
-10.74	-17.45	1017.24	2590.00	2100.00	13510.00
-9.03	-22.20	1017.24	2450.00	1680.00	46410.00
-11.10	-18.79	1016.87	1470.00	350.00	100170.00
-9.45	-23.67	1017.79	1470.00	-1750.00	19110.00
-7.38	-23.06	1018.03	6930.00	6790.00	25690.00
11.10	-22.94	1018.94	3080.00	2590.00	160160.00
-16.04	-23.00	1018.40	3220.00	2590.00	64260.00
10.19	-27.63	1018.15	4480.00	4620.00	145880.00
-20.74	-17.08	1016.20	3290.00	2730.00	49980.00
-2.68	-29.83	1016.99	4970.00	6230.00	40740.00
-5.31	-25.56	1018.52	1330.00	-700.00	163170.00
-3.54	-39.53	1017.72	2310.00	1960.00	115780.00
-21.05	-22.20	1016.57	3990.00	3220.00	129570.00
2.87	-28.12	1018.27	4620.00	4480.00	56280.00
-7.56	-29.16	1017.48	3920.00	2940.00	82390.00
-12.51	-25.01	1017.24	3500.00	2240.00	75250.00
-3.72	-28.24	1016.44	1820.00	-630.00	90510.00
-4.88	-26.23	1016.93	3150.00	2450.00	79170.00
-0.37	-29.52	1018.64	3570.00	1820.00	17220.00
-9.39	-26.96	1017.11	3220.00	1610.00	-12250.00
-10.19	-25.68	1017.24	3640.00	3850.00	-19600.00
-11.71	-27.88	1015.96	3080.00	2450.00	-13930.00
-6.28	-24.10	1016.20	3640.00	2590.00	-180110.00
-0.98	-40.63	1015.47	5950.00	7980.00	-160930.00
-9.15	-20.43	1017.11	5740.00	5950.00	-170660.00
-3.36	-29.04	1016.87	6230.00	8680.00	-163170.00
-7.44	-35.38	1018.21	4270.00	4270.00	-162610.00
-7.08	-24.03	1017.60	4130.00	3290.00	-103180.00
-9.15	-21.17	1016.81	3570.00	2100.00	-35770.00
-9.33	-17.39	1016.44	4620.00	4620.00	-19460.00
-26.41	-5.00	1016.38	4270.00	3220.00	-140070.00
-50.63	5.49	1022.54	5110.00	4410.00	-154140.00
-14.82	-18.85	1015.28	4480.00	4480.00	-76510.00
-12.99	-22.81	1016.20	3780.00	3850.00	-14070.00
-9.52	-19.46	1016.14	3640.00	3780.00	-5250.00
-12.57	-20.31	1017.79	2660.00	1540.00	-11060.00
-9.94	-20.07	1017.11	2660.00	1750.00	28490.00
-9.27	-20.56	1020.10	3430.00	2940.00	-420.00
