-735.72	-33.06	707.78	3570.00	910.00	-5390.00
-736.70	-34.40	701.99	3360.00	4410.00	-5530.00
-734.62	-33.18	711.81	4060.00	-2030.00	-5390.00
-732.61	-32.03	706.56	3500.00	-2800.00	-5040.00
-721.81	-41.91	715.23	24290.00	-86030.00	-24430.00
-686.86	-32.39	741.76	6230.00	-67970.00	-6370.00
-631.17	-28.85	790.86	13160.00	-178990.00	-12950.00
-549.49	-30.68	840.58	11340.00	-153300.00	-12040.00
-424.62	-40.08	906.34	-14420.00	-201390.00	40670.00
-333.85	-14.58	960.45	3010.00	-197820.00	9730.00
-218.50	-29.77	999.00	-3780.00	-202510.00	50610.00
-110.65	-8.91	1017.30	12880.00	-178500.00	-27370.00
-56.91	-31.29	1006.38	3920.00	-89320.00	-23310.00
-6.16	-23.79	1048.22	2170.00	-87360.00	-8750.00
9.88	-25.38	1025.29	-2800.00	-14980.00	-4690.00
4.45	-30.01	1017.54	2450.00	1470.00	-11410.00
41.36	-32.27	1000.40	18270.00	-5670.00	-7980.00
63.14	-43.43	1006.56	13790.00	-143080.00	63000.00
114.86	-12.26	1019.37	9310.00	-105420.00	14770.00
192.33	-15.86	1004.24	3500.00	-121170.00	-22680.00
264.07	-20.25	981.67	6720.00	-116130.00	-5670.00
338.43	-8.05	946.17	16660.00	-160230.00	18900.00
417.18	-22.45	913.72	17570.00	-125090.00	25200.00
455.00	-17.32	909.51	4340.00	-126350.00	-10150.00
499.53	-3.60	884.99	25830.00	-85050.00	33040.00
579.26	-16.59	811.79	11760.00	-89040.00	3640.00
613.60	-11.53	795.38	14000.00	-88620.00	4970.00
627.08	-9.15	799.10	4060.00	-44240.00	-6160.00
643.55	-8.48	787.45	-1190.00	-18480.00	-12110.00
656.05	-6.41	774.21	4270.00	-28490.00	-5390.00
678.20	-6.71	751.22	5040.00	-50540.00	-6300.00
692.35	-6.10	739.14	5110.00	-30660.00	-5320.00
703.94	-7.38	730.60	4550.00	-28840.00	-5670.00
706.68	-7.56	736.09	4760.00	-24360.00	-5250.00
713.88	-7.99	729.99	3710.00	-12600.00	-5600.00
732.91	-7.50	697.23	140.00	-34580.00	-10010.00
742.07	-9.21	697.41	3570.00	-37660.00	-5880.00
756.64	-6.04	664.41	3360.00	7420.00	-5600.00
749.93	-5.00	679.23	3850.00	-5600.00	-5250.00
748.41	-5.55	686.19	3010.00	14070.00	-5880.00
747.19	-6.22	685.88	8050.00	2870.00	-910.00
747.62	-3.66	686.68	3290.00	7980.00	-5530.00
742.80	-6.83	690.22	2730.00	43960.00	-4970.00
732.18	-5.18	697.72	5460.00	37170.00	-1050.00
696.74	-3.78	739.26	910.00	96460.00	-6300.00
652.88	-10.55	774.94	-770.00	158130.00	-4270.00
569.92	-22.63	849.12	-6370.00	172550.00	-10710.00
495.99	-23.00	892.19	-17220.00	215110.00	-30380.00
373.69	-32.33	957.52	-9660.00	278600.00	-18760.00
274.99	-30.32	989.91	2100.00	170660.00	3710.00
198.31	-18.30	991.98	-840.00	174300.00	-8120.00
129.81	-21.72	1002.72	-1400.00	171150.00	-4480.00
14.64	-24.22	1043.65	-3150.00	137830.00	-15890.00
21.05	-21.05	1027.42	3990.00	5950.00	-5950.00
21.11	-29.22	1017.42	1050.00	3920.00	-5740.00
0.49	-31.84	1034.32	-2100.00	13580.00	-6230.00
15.19	-26.78	1017.11	4200.00	2660.00	-5250.00
14.27	-30.26	1018.52	3150.00	3920.00	-5460.00
14.70	-28.73	1017.79	3570.00	2800.00	-5250.00
16.84	-28.24	1017.72	3080.00	3640.00	-5460.00
17.26	-28.98	1018.21	3360.00	3990.00	-5390.00
16.59	-28.85	1017.97	2730.00	-1050.00	-5040.00
18.48	-29.89	1015.59	3360.00	8820.00	-5810.00
16.04	-29.10	1017.30	4270.00	4900.00	-5250.00
15.37	-29.52	1018.15	4340.00	-5880.00	-4550.00
20.50	-28.43	1017.48	5950.00	-27160.00	-5320.00
34.65	-24.89	1015.96	31290.00	-17360.00	-15260.00
10.37	-1.83	1026.02	77630.00	15610.00	7630.00
14.40	56.24	1007.84	71960.00	10430.00	-10640.00
8.05	83.33	1014.06	57470.00	10570.00	-13720.00
13.73	127.92	1006.44	93870.00	5950.00	-7070.00
6.28	174.28	1003.08	70000.00	4340.00	-6650.00
1.34	226.68	990.03	115360.00	9590.00	15190.00
3.23	282.92	964.04	93940.00	4130.00	-3010.00
7.14	324.70	966.61	105350.00	8050.00	-10430.00
16.71	388.27	924.33	96180.00	-21000.00	-21490.00
20.01	399.37	930.98	75460.00	11410.00	12460.00
13.18	452.62	897.92	100380.00	-2800.00	-6370.00
8.54	477.93	902.31	72310.00	2590.00	-2940.00
26.78	529.24	841.56	73360.00	12180.00	9240.00
14.94	545.34	857.97	74480.00	10150.00	10850.00
15.49	577.79	823.87	66640.00	6510.00	7000.00
17.32	608.96	793.67	62370.00	-4970.00	5880.00
26.66	629.52	780.07	44590.00	2170.00	8120.00
34.71	650.44	761.71	48440.00	-6300.00	-6230.00
30.81	659.10	751.83	30520.00	18550.00	20020.00
57.16	681.19	734.81	42560.00	-7280.00	490.00
31.96	690.40	718.89	37940.00	34510.00	19600.00
47.58	709.61	694.42	19880.00	-16870.00	-15190.00
52.95	711.93	720.35	14070.00	12530.00	-6440.00
55.14	715.96	711.02	18900.00	-6720.00	2590.00
70.82	732.00	685.82	-2170.00	-13300.00	5040.00
66.79	723.34	684.11	140.00	5320.00	-6510.00
67.95	728.89	679.66	-8820.00	3430.00	-7140.00
62.95	718.09	700.28	-39200.00	9520.00	-17570.00
46.24	686.68	720.78	-47460.00	8120.00	-14280.00
54.90	681.98	716.75	-92330.00	9380.00	-17920.00
25.74	609.94	819.35	-80360.00	37590.00	-8750.00
16.90	585.36	825.94	-76440.00	2800.00	-5880.00
-1.89	557.85	834.91	-61040.00	4270.00	-12670.00
15.74	509.05	869.68	-103250.00	25550.00	6860.00
17.45	464.09	895.54	-105070.00	24010.00	8120.00
9.39	403.03	910.61	-157920.00	20160.00	-14420.00
6.95	328.36	955.75	-161280.00	3080.00	-6720.00
11.83	241.68	1005.65	-169400.00	1820.00	-4480.00
6.04	181.84	999.91	-129150.00	1050.00	-3990.00
6.77	119.44	988.44	-107030.00	-2590.00	-2170.00
8.17	56.49	1025.47	-91770.00	6580.00	-4620.00
9.82	5.31	1028.03	-93450.00	-2940.00	-3150.00
20.92	-18.42	974.05	-7840.00	16520.00	-8190.00
5.61	-32.21	1010.65	-70490.00	10570.00	-18130.00
4.21	-135.30	1011.26	-130060.00	13650.00	-3780.00
-4.88	-219.78	1001.19	-109480.00	12250.00	-4060.00
-7.87	-263.09	987.53	-108430.00	12320.00	-4410.00
-14.15	-323.18	970.14	-77980.00	10150.00	-5250.00
-8.48	-372.71	948.61	-82460.00	9940.00	-30590.00
-6.89	-418.09	939.89	-64960.00	8190.00	4900.00
-17.39	-429.32	924.03	-37240.00	6230.00	-5040.00
-20.31	-479.64	913.54	-63770.00	7070.00	-4410.00
-21.41	-485.50	898.90	-82810.00	8820.00	-4480.00
-19.46	-510.94	888.04	-37170.00	5600.00	-4550.00
-20.74	-532.04	872.24	-52570.00	6160.00	-5180.00
-24.40	-549.12	864.00	-9380.00	4060.00	-4970.00
-26.17	-556.81	859.67	-15890.00	4270.00	-5180.00
-23.61	-581.09	841.43	-76650.00	8260.00	-4690.00
-26.84	-602.50	825.33	-29190.00	5530.00	-4830.00
-28.91	-629.40	804.29	-47810.00	6370.00	-4760.00
-30.38	-651.60	788.67	-36400.00	6160.00	-4760.00
-33.24	-674.17	775.61	-34090.00	5530.00	-5250.00
-35.56	-689.18	758.23	-45990.00	6650.00	-4830.00
-34.10	-705.53	742.67	-16730.00	4410.00	-5670.00
-36.54	-717.85	728.16	-25060.00	4620.00	-5250.00
-37.82	-737.49	714.61	-32550.00	5180.00	-4900.00
-37.33	-738.89	706.75	9240.00	2800.00	-5460.00
-38.61	-746.27	702.17	-18900.00	4620.00	-5110.00
-39.10	-749.99	704.55	12810.00	3220.00	-5390.00
-38.74	-745.05	699.12	-5180.00	3570.00	-5390.00
-37.70	-747.62	697.78	17710.00	2380.00	-5880.00
-38.55	-753.41	698.63	6020.00	2870.00	-5670.00
-38.37	-737.43	708.39	67060.00	-980.00	-6020.00
-34.47	-695.03	753.35	175420.00	-8470.00	-6860.00
-26.60	-631.78	809.10	113960.00	-3290.00	-47740.00
-18.06	-580.96	845.22	85050.00	-1540.00	-5880.00
-16.35	-522.22	885.90	140980.00	-4830.00	6160.00
-12.81	-445.36	924.58	129220.00	-3780.00	-6510.00
-10.55	-380.33	951.78	136290.00	-4550.00	-6370.00
-7.81	-322.26	970.57	82600.00	-2100.00	-6510.00
-2.75	-261.45	987.59	131740.00	-4550.00	-7210.00
0.67	-189.22	1002.84	73010.00	-1330.00	-6860.00
3.90	-141.64	1007.96	115080.00	-3500.00	-6790.00
9.21	-87.84	1015.89	138600.00	-4970.00	-20090.00
7.62	-46.42	1020.10	28770.00	-2030.00	210.00
11.28	-18.12	1016.87	7630.00	-980.00	-15120.00
12.63	-25.19	1016.08	560.00	7700.00	-5810.00
27.88	-26.66	1011.68	11410.00	-34020.00	6230.00
13.18	-24.46	1020.10	1820.00	16030.00	-5110.00
21.23	-23.85	1015.71	3570.00	-8190.00	-4620.00
24.34	-25.80	1015.59	4550.00	700.00	-4970.00
17.93	-23.67	1016.81	3710.00	6860.00	-5110.00
19.09	-26.53	1015.10	3640.00	-490.00	-5530.00
25.19	-24.70	1016.08	770.00	4550.00	35490.00
23.18	-25.44	1017.48	3570.00	2800.00	-5250.00
30.07	-21.84	1013.27	3500.00	4200.00	770.00
25.32	-23.12	1016.87	3430.00	2100.00	-5250.00
26.29	-17.32	1018.33	4970.00	1820.00	11970.00
29.52	-19.22	1018.64	5250.00	1050.00	35840.00
28.79	-23.55	1019.13	6790.00	1470.00	48300.00
18.42	-30.19	1018.09	7700.00	2030.00	61950.00
29.77	-15.98	1021.99	5040.00	3080.00	51450.00
37.58	-21.59	1011.81	8260.00	980.00	77140.00
28.91	-18.79	1018.82	6160.00	2100.00	64960.00
26.84	-26.53	1013.33	5040.00	2450.00	84280.00
31.23	-20.74	1011.56	10920.00	-1470.00	80710.00
12.14	-33.49	1026.45	1120.00	15820.00	111160.00
18.06	-31.48	1022.79	13020.00	-2380.00	80360.00
26.90	-30.87	1016.50	-8260.00	29120.00	86240.00
27.02	-18.18	1015.35	6160.00	140.00	68740.00
14.64	-34.47	1030.23	-700.00	10850.00	97720.00
18.18	-35.14	1025.10	-910.00	12880.00	90930.00
20.68	-27.02	1017.79	-5040.00	17360.00	89390.00
22.33	-25.74	1011.93	7000.00	1050.00	30730.00
21.35	-29.40	1009.49	140.00	8750.00	47950.00
13.66	-36.30	1017.42	-350.00	8120.00	19530.00
13.60	-30.93	1015.16	3010.00	4480.00	29960.00
11.59	-30.68	1018.27	-1820.00	8260.00	-2450.00
-1.65	-52.76	1029.74	-39340.00	43960.00	-4480.00
0.73	-66.06	1009.86	6020.00	2660.00	43400.00
7.32	-40.81	1008.09	46970.00	-40390.00	-7420.00
-1.40	-66.92	1020.84	28420.00	-22470.00	-48720.00
-5.31	-59.72	1030.29	-15190.00	14490.00	-131460.00
17.75	-25.13	1017.17	3220.00	2310.00	-226660.00
15.13	-40.44	1012.91	9100.00	-280.00	-161560.00
25.80	-21.78	1010.83	12110.00	-70.00	-175490.00
22.33	-34.83	1012.54	-3150.00	3220.00	-185290.00
18.18	-22.81	1029.19	4760.00	4130.00	-168140.00
14.88	-22.02	1030.96	-7000.00	840.00	-188790.00
24.40	-30.93	1020.10	-3640.00	2310.00	-189490.00
28.79	-2.44	1022.91	-2730.00	1540.00	-161770.00
23.55	-25.01	1028.16	-7000.00	12880.00	-192990.00
18.91	-28.98	1016.81	-1680.00	1610.00	-195510.00
31.78	-22.02	1020.71	-3150.00	10360.00	-175280.00
29.22	-24.46	1018.64	-3710.00	4550.00	-166460.00
29.40	-24.52	1018.76	-1610.00	5600.00	-117040.00
25.19	-15.49	1022.91	-5880.00	9380.00	-144830.00
32.88	-14.34	1014.98	2310.00	-210.00	-114590.00
25.01	-18.54	1008.33	210.00	-140.00	-138530.00
24.77	-18.48	1013.76	1050.00	2520.00	-119770.00
23.55	-15.19	1025.90	-6860.00	11760.00	-79450.00
24.58	-23.06	1016.50	3430.00	2870.00	-31290.00
23.91	-19.58	1022.18	5180.00	2170.00	-5810.00
30.87	-10.61	1012.72	17850.00	-10010.00	21000.00
41.11	-13.05	1017.24	19530.00	-10150.00	75180.00
36.90	-3.48	1021.63	3920.00	4830.00	86030.00
30.99	-23.73	1016.20	-10640.00	20510.00	121100.00
25.44	-23.73	1017.85	-7630.00	27790.00	148960.00
28.49	-18.60	1020.23	10010.00	1260.00	155260.00
28.24	-25.93	1015.65	7070.00	5950.00	159530.00
26.60	-25.50	1019.55	14350.00	-4410.00	142450.00
30.74	-34.71	1014.61	6930.00	7840.00	172060.00
21.35	1.34	1010.95	10150.00	1330.00	138460.00
21.17	-24.77	1023.58	6930.00	4200.00	112560.00
30.01	-18.12	1012.48	7420.00	2870.00	137760.00
24.40	-29.34	1016.81	5600.00	1960.00	58800.00
25.25	-23.55	1015.71	1120.00	4830.00	-4410.00
28.73	-23.00	1015.65	3500.00	4340.00	-21420.00
25.19	-23.24	1016.87	2800.00	4690.00	-6370.00
23.42	-23.97	1015.47	5250.00	420.00	-5040.00
17.87	-25.44	1019.13	2870.00	2940.00	-6020.00
