-16.17	-27.27	1003.02	1050.00	-70.00	-840.00
-14.76	-28.73	999.24	700.00	-70.00	-560.00
-14.88	-27.82	998.81	420.00	0.00	-490.00
-11.83	-28.24	997.78	0.00	490.00	-420.00
-10.74	-29.59	998.51	-210.00	630.00	-210.00
-6.89	-30.01	1000.89	-700.00	560.00	-210.00
-5.18	-31.35	1006.87	-1330.00	-70.00	-350.00
0.73	-32.64	1008.27	-1470.00	-630.00	-490.00
-0.49	-34.89	1014.61	-1750.00	-1610.00	-630.00
0.73	-35.56	1017.11	-1680.00	-2030.00	-630.00
1.22	-36.97	1020.53	-1400.00	-2450.00	-770.00
0.61	-39.53	1021.14	-1330.00	-2520.00	-910.00
-2.50	-40.44	1022.12	-1050.00	-2170.00	-980.00
-4.88	-42.52	1026.69	-910.00	-1540.00	-1050.00
-5.00	-43.01	1027.42	-840.00	-1190.00	-840.00
-5.73	-42.64	1030.11	-490.00	-560.00	-490.00
-6.65	-44.83	1029.98	-350.00	-210.00	-280.00
-2.87	-44.53	1028.52	70.00	140.00	70.00
0.12	-46.30	1026.81	210.00	280.00	140.00
-0.92	-46.54	1026.02	490.00	280.00	-140.00
1.28	-46.30	1022.24	700.00	210.00	-350.00
0.12	-44.53	1022.54	770.00	140.00	-280.00
2.62	-44.77	1016.63	700.00	140.00	0.00
4.70	-44.10	1017.05	560.00	210.00	0.00
6.04	-47.34	1019.86	420.00	630.00	-70.00
6.22	-47.89	1021.20	420.00	910.00	-210.00
3.72	-48.43	1026.94	490.00	1400.00	-560.00
6.04	-46.97	1026.87	840.00	1680.00	-700.00
3.29	-45.51	1029.86	1120.00	1680.00	-910.00
6.34	-41.30	1032.30	1820.00	1750.00	-910.00
5.43	-39.77	1031.14	2170.00	1960.00	-1120.00
2.50	-37.45	1025.65	2870.00	2030.00	-1680.00
1.46	-37.21	1024.68	3220.00	2170.00	-1960.00
-7.38	-36.23	1020.53	3780.00	2380.00	-2240.00
-9.82	-32.88	1016.81	3990.00	2380.00	-2170.00
-15.19	-30.07	1012.17	4060.00	2450.00	-2030.00
-15.56	-28.12	1006.44	3710.00	2450.00	-1610.00
-18.18	-27.88	1007.17	3500.00	2520.00	-1400.00
-21.47	-25.74	1004.85	2870.00	2380.00	-1190.00
-21.84	-25.13	1005.16	2590.00	2100.00	-980.00
-25.01	-21.41	1004.49	2100.00	1750.00	-490.00
-24.03	-22.51	1006.07	1890.00	1400.00	-70.00
-25.01	-24.40	1006.56	1540.00	1190.00	210.00
-23.91	-22.26	1005.65	980.00	1050.00	350.00
-21.72	-23.85	1008.09	840.00	1050.00	560.00
-18.67	-22.75	1007.23	420.00	770.00	700.00
-19.34	-25.86	1006.87	280.00	770.00	630.00
-19.22	-25.44	1007.35	-140.00	420.00	840.00
-18.36	-25.25	1007.42	-280.00	280.00	1120.00
-11.96	-27.45	1009.24	-630.00	70.00	1190.00
-6.22	-27.15	1012.17	-980.00	-70.00	1120.00
-5.92	-28.85	1014.19	-1120.00	-70.00	1050.00
-2.44	-29.10	1019.86	-1190.00	140.00	560.00
-2.99	-30.87	1023.58	-980.00	280.00	280.00
-4.15	-33.24	1025.10	-560.00	280.00	-140.00
-6.59	-32.82	1025.53	-350.00	280.00	-280.00
-5.43	-32.33	1025.71	140.00	0.00	-420.00
-6.22	-33.24	1023.28	350.00	0.00	-630.00
-6.77	-35.69	1021.26	420.00	-70.00	-630.00
-7.08	-32.70	1021.32	420.00	0.00	-770.00
-8.36	-33.12	1019.49	490.00	0.00	-840.00
-9.70	-35.08	1015.47	560.00	0.00	-840.00
-10.19	-34.04	1015.53	560.00	-70.00	-700.00
-11.47	-34.34	1013.52	490.00	-70.00	-350.00
-11.59	-36.05	1015.22	210.00	-280.00	70.00
-10.00	-36.54	1014.31	70.00	-350.00	210.00
-7.75	-34.22	1017.11	-140.00	-70.00	490.00
-9.21	-36.97	1016.69	-140.00	140.00	490.00
-6.65	-39.04	1017.24	70.00	560.00	560.00
-5.31	-38.19	1017.42	210.00	700.00	490.00
-5.92	-38.80	1019.43	350.00	840.00	560.00
-6.22	-37.09	1018.94	630.00	770.00	700.00
-3.66	-37.76	1018.88	700.00	770.00	700.00
-2.20	-39.53	1017.30	840.00	910.00	770.00
-3.23	-38.19	1016.02	840.00	980.00	770.00
-1.52	-38.12	1014.61	910.00	1400.00	630.00
-1.95	-37.58	1015.71	910.00	1470.00	560.00
0.31	-36.54	1016.32	1050.00	1610.00	280.00
-2.56	-36.42	1016.14	1120.00	1400.00	-210.00
-4.58	-34.28	1016.02	1050.00	1120.00	-350.00
-5.25	-31.78	1012.78	1120.00	910.00	-560.00
-4.88	-30.93	1012.29	1190.00	700.00	-700.00
-9.52	-33.79	1007.84	910.00	420.00	-770.00
-11.59	-33.31	1007.60	840.00	280.00	-700.00
-13.36	-32.15	1004.85	420.00	70.00	-700.00
-12.02	-33.12	1002.29	210.00	70.00	-280.00
-10.43	-34.10	1001.19	-280.00	0.00	-140.00
-6.22	-33.61	1004.43	-840.00	140.00	70.00
-4.82	-34.59	1006.74	-1120.00	140.00	140.00
0.85	-35.38	1011.01	-1470.00	-140.00	210.00
3.11	-35.50	1011.75	-1470.00	-210.00	-70.00
-0.24	-39.16	1018.03	-1470.00	-630.00	-490.00
2.13	-38.31	1020.90	-1330.00	-910.00	-770.00
0.92	-37.15	1026.39	-1260.00	-1470.00	-840.00
-0.61	-35.81	1026.69	-1050.00	-1610.00	-1050.00
-2.32	-38.12	1027.00	-840.00	-1400.00	-1050.00
-4.82	-37.88	1028.22	-420.00	-840.00	-1190.00
-8.11	-38.67	1029.13	-140.00	-420.00	-1260.00
-12.14	-36.78	1030.35	490.00	350.00	-1260.00
-10.80	-37.33	1030.47	560.00	560.00	-1120.00
-13.85	-35.99	1029.25	980.00	840.00	-910.00
-15.37	-36.78	1028.09	1050.00	980.00	-700.00
-14.15	-34.04	1028.16	1050.00	1050.00	-560.00
-9.70	-32.03	1023.28	1190.00	980.00	-350.00
-8.23	-34.53	1019.37	1190.00	980.00	-210.00
-8.60	-31.54	1013.94	1260.00	1050.00	-490.00
-7.50	-33.06	1012.66	1330.00	980.00	-560.00
-9.76	-30.87	1008.33	1470.00	980.00	-560.00
-9.03	-32.39	1003.94	1260.00	840.00	-490.00
-8.78	-32.70	1003.94	980.00	770.00	-420.00
-9.64	-31.90	1002.72	490.00	630.00	-490.00
-10.61	-33.12	1003.57	210.00	420.00	-420.00
-10.00	-32.82	1006.99	-280.00	280.00	-420.00
-11.65	-33.18	1011.81	-350.00	140.00	-420.00
-15.80	-35.26	1017.60	-420.00	-350.00	-490.00
-12.81	-35.14	1019.25	-140.00	-630.00	-490.00
-13.60	-37.03	1023.40	-70.00	-700.00	-420.00
-11.22	-35.93	1025.84	280.00	-490.00	-350.00
-11.10	-34.83	1025.96	350.00	-350.00	-420.00
-8.54	-37.58	1024.49	630.00	140.00	-350.00
-8.48	-37.03	1024.80	840.00	280.00	-350.00
-8.91	-38.31	1022.60	1120.00	630.00	-280.00
-9.94	-39.10	1020.41	1330.00	980.00	-70.00
-4.88	-38.19	1015.04	1330.00	1120.00	0.00
-2.44	-35.56	1008.88	1400.00	1330.00	0.00
-0.73	-34.71	1006.99	1330.00	1470.00	70.00
2.68	-33.06	1002.47	1260.00	1540.00	-140.00
2.50	-32.21	999.85	1120.00	1610.00	-350.00
3.17	-32.82	997.17	980.00	1400.00	-630.00
0.98	-30.93	995.15	770.00	840.00	-840.00
-1.59	-32.76	997.04	210.00	560.00	-770.00
-7.50	-33.55	1000.28	-560.00	-140.00	-490.00
-7.69	-33.37	1007.29	-910.00	-420.00	-420.00
-9.52	-31.54	1015.59	-1470.00	-1050.00	-140.00
-11.22	-32.76	1017.60	-1610.00	-1120.00	-140.00
-14.82	-32.64	1029.07	-1540.00	-1330.00	0.00
-15.56	-30.74	1031.27	-1400.00	-1400.00	280.00
-14.70	-30.93	1036.82	-980.00	-1260.00	280.00
-10.86	-34.22	1033.16	-350.00	-770.00	420.00
-9.09	-35.44	1034.19	-70.00	-490.00	490.00
-6.65	-36.54	1031.08	280.00	210.00	700.00
-4.39	-38.86	1030.17	420.00	420.00	630.00
0.37	-39.53	1026.14	560.00	560.00	490.00
3.78	-39.22	1023.70	630.00	560.00	350.00
4.94	-38.19	1019.55	630.00	490.00	0.00
4.64	-39.28	1018.15	910.00	560.00	-350.00
3.60	-36.42	1017.30	980.00	560.00	-560.00
-2.81	-34.95	1015.53	1330.00	420.00	-980.00
-1.40	-36.05	1015.41	1470.00	350.00	-1120.00
-6.22	-33.37	1013.58	1820.00	420.00	-1330.00
-6.77	-33.12	1011.08	1820.00	350.00	-1260.00
-14.27	-34.83	1007.42	1820.00	490.00	-1050.00
-23.67	-33.61	993.26	1330.00	910.00	-210.00
-45.99	-32.21	988.99	700.00	1540.00	700.00
-58.87	-29.16	973.01	-1260.00	3290.00	2730.00
-59.41	-19.95	983.20	-2450.00	4130.00	3850.00
-34.95	-27.39	1003.33	-3850.00	4970.00	5950.00
-23.18	-32.57	1011.62	-3990.00	4760.00	6370.00
-1.59	-34.89	1017.85	-3780.00	3640.00	6090.00
6.47	-59.78	1002.78	-4060.00	3080.00	3850.00
18.30	-49.65	998.02	-4760.00	3080.00	2240.00
8.78	-37.76	1002.78	-5950.00	2450.00	420.00
1.77	-33.73	1011.56	-6160.00	1960.00	490.00
-0.49	-39.83	1027.79	-5320.00	140.00	2100.00
7.26	-47.21	1022.91	-4620.00	-770.00	2660.00
13.85	-47.03	1018.82	-3710.00	-1540.00	1960.00
7.01	-38.92	1026.75	-2730.00	-1470.00	1120.00
-0.12	-18.36	1047.13	-700.00	-2030.00	2170.00
-3.72	-56.85	1008.51	140.00	-980.00	1330.00
-21.35	-38.00	1026.75	-280.00	70.00	840.00
-32.39	-25.74	1028.89	-840.00	1680.00	1120.00
-44.41	-1.89	1057.74	-630.00	2100.00	2030.00
-10.98	-42.03	1055.60	1260.00	1470.00	4270.00
4.45	-47.70	1044.93	1960.00	980.00	3360.00
9.03	-39.16	1030.23	2030.00	980.00	2170.00
15.19	-31.54	1032.24	1610.00	1400.00	-280.00
16.53	-34.16	1036.76	1680.00	1400.00	-980.00
34.10	-40.20	1049.99	2730.00	-490.00	-2240.00
45.75	-42.76	1056.82	3780.00	-1820.00	-3010.00
47.28	-46.60	1048.90	6300.00	-4830.00	-5530.00
49.29	-44.77	1035.54	7280.00	-6160.00	-8120.00
20.25	-43.37	1010.89	8190.00	-6860.00	-9030.00
-17.20	-36.90	985.76	7280.00	-5460.00	-9100.00
-35.01	-31.48	978.07	6580.00	-4130.00	-8190.00
-52.52	-28.18	970.94	4620.00	-840.00	-5110.00
-55.57	-28.06	973.13	3640.00	840.00	-3500.00
-50.57	-28.00	979.05	1610.00	3220.00	-280.00
-42.64	-30.01	988.26	840.00	4060.00	910.00
-22.26	-30.99	999.55	-280.00	4620.00	2240.00
-13.79	-35.01	1010.28	-770.00	3850.00	2450.00
0.37	-36.78	1013.94	-770.00	3010.00	2170.00
11.83	-40.81	1019.49	-630.00	770.00	1190.00
14.40	-40.08	1021.63	-560.00	-490.00	700.00
14.82	-43.80	1020.10	-350.00	-2520.00	-560.00
10.80	-42.46	1017.36	-210.00	-3150.00	-1190.00
3.29	-43.37	1014.80	-210.00	-3640.00	-2310.00
-0.61	-41.85	1012.42	-210.00	-3290.00	-2870.00
-11.47	-36.97	1013.15	-140.00	-2940.00	-2940.00
-19.40	-35.56	1014.92	0.00	-1820.00	-2940.00
-22.33	-35.93	1014.73	70.00	-1190.00	-2730.00
-26.84	-34.77	1015.22	350.00	-210.00	-2240.00
-27.08	-34.59	1015.71	280.00	210.00	-1890.00
-25.99	-33.49	1018.76	350.00	840.00	-1190.00
-26.11	-33.49	1020.71	140.00	1120.00	-560.00
-25.62	-33.37	1025.17	140.00	1120.00	-210.00
-24.03	-34.34	1028.09	70.00	1050.00	490.00
-20.68	-34.10	1028.46	70.00	910.00	770.00
-19.15	-35.62	1031.94	140.00	770.00	1050.00
-17.75	-34.40	1032.49	70.00	560.00	1260.00
-12.75	-33.79	1031.94	420.00	350.00	1400.00
-8.23	-33.31	1027.12	840.00	490.00	1540.00
-5.12	-35.69	1022.12	980.00	630.00	1610.00
-2.20	-35.69	1015.10	1050.00	1050.00	1680.00
-1.22	-38.12	1011.68	1050.00	1330.00	1750.00
6.22	-36.17	1006.38	910.00	1820.00	1680.00
9.09	-35.01	1004.36	910.00	2100.00	1610.00
14.21	-34.16	1003.45	700.00	2310.00	1470.00
16.84	-34.40	1003.69	630.00	2310.00	980.00
18.60	-33.61	1003.39	700.00	2170.00	560.00
15.68	-36.54	1003.57	770.00	1610.00	-70.00
13.24	-36.84	1006.50	700.00	1120.00	-490.00
7.38	-35.62	1006.01	350.00	140.00	-980.00
4.21	-35.62	1006.32	70.00	-420.00	-1050.00
0.79	-33.92	1010.71	-350.00	-1120.00	-1330.00
-4.03	-33.49	1011.38	-490.00	-1330.00	-1400.00
-11.96	-32.45	1014.37	-770.00	-1330.00	-1610.00
-15.37	-31.42	1014.98	-700.00	-1190.00	-1470.00
-16.29	-30.81	1015.53	-630.00	-1120.00	-1330.00
-24.64	-32.82	1020.96	-910.00	-420.00	-1050.00
-25.19	-31.66	1025.53	-980.00	-350.00	-770.00
-20.43	-36.97	1027.67	-840.00	-280.00	210.00
-18.85	-38.19	1029.80	-910.00	-140.00	420.00
-9.27	-37.27	1031.45	-630.00	-70.00	420.00
-9.27	-36.48	1033.34	-70.00	210.00	280.00
-6.04	-37.82	1031.63	280.00	420.00	70.00
-2.68	-41.17	1029.80	910.00	840.00	-210.00
-1.89	-41.30	1025.59	1260.00	910.00	-350.00
-3.90	-43.19	1022.12	1470.00	840.00	-630.00
-1.52	-42.40	1019.74	1470.00	630.00	-700.00
-4.45	-40.20	1015.89	1400.00	420.00	-700.00
-3.90	-38.80	1013.09	1470.00	350.00	-840.00
-7.69	-37.15	1010.59	1470.00	420.00	-840.00
-10.68	-38.49	1010.04	1400.00	490.00	-910.00
-9.39	-37.82	1009.06	1330.00	630.00	-770.00
-11.10	-36.05	1011.26	1120.00	700.00	-840.00
-10.00	-37.09	1011.87	840.00	630.00	-630.00
-8.78	-36.60	1013.88	560.00	630.00	-490.00
-7.50	-36.97	1014.43	350.00	560.00	-350.00
-5.12	-35.20	1014.37	420.00	560.00	-420.00
-2.44	-35.44	1014.37	490.00	560.00	-560.00
-1.83	-36.36	1014.55	560.00	490.00	-700.00
-2.93	-35.08	1017.05	560.00	210.00	-1120.00
-2.32	-37.76	1015.28	490.00	-140.00	-1330.00
-6.10	-34.95	1015.16	490.00	-630.00	-1400.00
-11.90	-33.73	1014.73	280.00	-1120.00	-1120.00
-13.79	-31.48	1014.31	210.00	-1190.00	-1050.00
-14.03	-34.28	1013.64	-70.00	-1050.00	-560.00
-14.15	-34.95	1015.22	-280.00	-910.00	-420.00
-14.21	-35.08	1016.69	-490.00	-280.00	0.00
-14.40	-34.47	1018.03	-630.00	70.00	210.00
-10.00	-34.22	1024.80	-700.00	490.00	700.00
-9.94	-34.77	1027.30	-700.00	910.00	980.00
-6.34	-34.59	1030.47	-140.00	1120.00	980.00
-4.33	-35.62	1031.75	490.00	1540.00	910.00
-2.87	-36.30	1032.55	840.00	1680.00	840.00
-1.04	-35.69	1027.85	1540.00	2100.00	700.00
-3.05	-35.69	1022.79	1750.00	2240.00	700.00
-3.29	-36.30	1015.71	2030.00	2520.00	770.00
-3.48	-34.89	1013.03	1890.00	2590.00	770.00
0.79	-35.69	1014.19	1680.00	2730.00	910.00
3.78	-37.21	1008.33	1400.00	2660.00	560.00
-0.12	-33.73	1004.79	1190.00	2590.00	350.00
3.54	-31.78	1012.36	1050.00	2030.00	280.00
4.82	-37.15	1009.37	1050.00	1680.00	70.00
8.66	-30.26	1012.72	1120.00	630.00	-630.00
7.44	-32.70	1012.54	1120.00	70.00	-840.00
10.25	-32.88	1007.17	1470.00	-840.00	-1680.00
5.92	-31.90	1002.17	1330.00	-1610.00	-2310.00
-4.15	-32.21	999.97	1190.00	-1680.00	-2590.00
-14.64	-33.24	999.00	910.00	-1680.00	-2310.00
-17.87	-32.39	999.79	630.00	-1680.00	-2030.00
-22.51	-31.84	1003.69	-210.00	-1540.00	-1120.00
-24.46	-31.72	1007.66	-490.00	-1260.00	-700.00
-22.63	-36.48	1015.10	-1190.00	-840.00	210.00
-22.57	-37.03	1018.58	-1470.00	-280.00	910.00
-20.92	-35.26	1029.25	-1400.00	0.00	1190.00
-12.69	-37.88	1034.62	-1120.00	350.00	1400.00
-8.72	-38.49	1038.34	-910.00	490.00	1400.00
-3.05	-38.49	1039.62	-280.00	700.00	1190.00
-2.99	-39.77	1040.54	0.00	700.00	910.00
-0.92	-42.27	1038.46	840.00	700.00	350.00
-2.13	-43.74	1036.88	1400.00	630.00	-70.00
-2.44	-42.46	1029.68	1680.00	700.00	-280.00
-1.83	-39.65	1020.04	2100.00	1050.00	-560.00
0.92	-42.46	1015.65	2240.00	1330.00	-630.00
-1.95	-38.67	1009.37	2310.00	1960.00	-700.00
-2.99	-38.80	1006.74	2240.00	2240.00	-700.00
-1.10	-37.64	1005.40	2030.00	2380.00	-700.00
-0.49	-37.94	1008.03	1750.00	1890.00	-910.00
-5.18	-38.37	1006.38	1680.00	1470.00	-910.00
-7.62	-37.27	1006.99	1400.00	630.00	-980.00
-7.26	-34.59	1007.54	1260.00	140.00	-840.00
-7.81	-33.43	1005.22	770.00	-560.00	-770.00
-8.91	-32.03	1005.52	630.00	-770.00	-770.00
-10.31	-33.79	1005.65	0.00	-840.00	-630.00
-12.44	-33.79	1006.93	-210.00	-840.00	-280.00
-12.44	-32.88	1010.77	-630.00	-770.00	-140.00
-12.26	-35.56	1017.85	-1120.00	-490.00	280.00
-7.75	-36.36	1021.81	-1120.00	-280.00	490.00
-4.94	-37.21	1026.75	-1260.00	-140.00	700.00
-0.67	-33.98	1028.83	-1120.00	140.00	630.00
1.83	-34.10	1032.00	-630.00	420.00	350.00
2.93	-34.95	1033.58	-280.00	420.00	140.00
3.17	-34.22	1035.66	700.00	630.00	-350.00
1.04	-35.69	1033.40	1610.00	560.00	-1050.00
0.31	-35.44	1031.02	2100.00	560.00	-1330.00
-3.05	-35.01	1022.18	2450.00	560.00	-1610.00
-3.54	-36.54	1016.20	2590.00	700.00	-1680.00
-5.61	-34.34	1011.99	2520.00	700.00	-1540.00
-7.08	-34.89	1010.59	2240.00	700.00	-1470.00
-7.62	-32.76	1006.99	1610.00	910.00	-1260.00
-8.23	-31.84	1007.11	1260.00	1050.00	-910.00
-9.33	-34.77	1009.06	1050.00	1120.00	-910.00
-9.39	-34.34	1013.15	910.00	980.00	-770.00
-11.47	-31.72	1017.60	980.00	840.00	-770.00
-10.92	-31.42	1019.01	980.00	490.00	-770.00
-11.35	-31.54	1019.31	980.00	280.00	-840.00
-11.83	-31.05	1018.76	1120.00	-140.00	-770.00
-14.21	-31.23	1018.15	1190.00	-210.00	-700.00
-14.76	-31.11	1014.86	1260.00	-280.00	-560.00
-15.01	-31.11	1011.56	1260.00	70.00	-350.00
-15.13	-32.03	1009.00	1120.00	280.00	-210.00
-14.03	-31.66	1007.78	840.00	560.00	-140.00
-14.15	-30.13	1007.54	630.00	560.00	0.00
-10.49	-33.49	1006.50	350.00	420.00	140.00
-7.56	-35.81	1003.94	140.00	70.00	-70.00
-5.92	-32.21	1004.30	0.00	-140.00	-70.00
-2.99	-33.61	1001.07	-420.00	-630.00	-70.00
-5.00	-34.16	1003.02	-560.00	-630.00	-70.00
-1.71	-34.04	1002.84	-910.00	-840.00	-210.00
-3.60	-33.12	1003.76	-1050.00	-770.00	-210.00
-4.51	-34.34	1006.68	-1190.00	-840.00	-210.00
-4.39	-32.94	1009.24	-1260.00	-630.00	-210.00
-6.53	-32.94	1013.58	-1120.00	-490.00	-140.00
