0,-0.03,1.03,-14.43,1.78,37.21,0,0,0
-0.02,-0.02,1.03,-4.71,0.48,35.6,0,0,0
0.01,-0.02,0.98,9,-11.08,35.39,0,0,0
0.05,-0.03,1.01,0.86,-13.71,30.7,0,0,0
0.05,-0.05,1.03,4.27,2.05,29.26,0,0,0
0.05,-0.01,1.02,14.01,0.65,31.03,0,0,0
0.04,0.01,1.01,9.25,-3.46,29.15,0,0,0
0.06,0.03,1.01,1.37,-4.52,24.55,0,0,0
0.06,0,1.02,-1.2,-3.13,25.07,0,0,0
0.06,0,1.03,10.03,2.5,25.7,0,0,0
0.05,0.03,1.02,11.98,1.52,27.63,0,0,0
0.05,0.02,1.02,-13.19,2.56,20.75,0,0,0
0.06,-0.01,1.01,-0.75,0.17,27.06,0,0,0
0.06,0.01,1.01,12.6,-3.77,34.06,0,0,0
0.07,0.03,1.01,-0.62,1.49,26.11,0,0,0
0.06,0,1.03,-4.33,1.58,21.8,0,0,0
0.1,0.03,1.05,7.72,-3.09,18.67,0,0,0
0.05,0.01,1.01,-9.57,6.82,14.18,0,0,0
0.06,-0.01,1,-3.19,0.15,19.92,0,0,0
0.08,0,1.03,0.77,1.37,19.34,0,0,0
0.06,-0.01,1.01,1.27,2.3,18.62,0,0,0
0.06,-0.02,1.01,-5.3,3.21,17.17,0,0,0
0.07,0,1.03,8.04,-1.37,8.09,0,0,0
0.06,-0.01,1.01,2.72,-1.13,2.66,0,0,0
0.07,-0.01,1.02,-0.42,-0.57,1.74,0,0,0
0.05,-0.01,1.01,4.99,1.38,4.54,0,0,0
0.06,0.01,1.02,-4.09,1.58,3.76,0,0,0
0.05,-0.01,1.01,-3.57,6.14,-0.31,0,0,0
0.05,-0.02,1.03,3.28,0.82,1.9,0,0,0
0.05,-0.02,1.04,-2.35,3.11,0.94,0,0,0
0.06,-0.01,1.02,1.83,0.92,-2.06,0,0,0
0.03,-0.04,1,-3.51,3.32,-0.31,0,0,0
0.04,0,1.02,0.12,0.97,0.27,0,0,0
0.04,-0.01,1.02,1.07,2.26,-0.45,0,0,0
0.04,-0.03,1.01,2.18,0.49,2.3,0,0,0
0.01,-0.02,1.02,-1.2,5.31,2.71,0,0,0
0.02,-0.04,1.01,0.5,0.17,0.38,0,0,0
0.01,-0.02,1.03,-1.48,-2.54,-2.92,0,0,0
0.02,-0.02,1.02,0.75,0.46,-6.26,0,0,0
0.01,-0.02,1.02,3.43,0.59,-2.75,0,0,0
0.03,-0.03,1,-0.61,0.3,0.2,0,0,0
0.03,-0.04,1.01,2.34,0.24,-4.55,0,0,0
0.02,-0.01,1.02,-1.92,2,-17.8,0,0,0
-0.01,-0.02,1,3.05,-1.05,-24.55,0,0,0
0.04,0,1.05,7.64,-6.2,-17.88,0,0,0
0.06,-0.03,1.02,-3.56,0.33,-20.7,0,0,0
0.03,-0.02,0.99,-5.32,4.56,-32.31,0,0,0
0.03,-0.03,1.01,1.86,0.39,-35.24,0,0,0
0.03,-0.02,1,5.78,-0.92,-40.14,0,0,0
0.02,0,1.04,-7.35,4.74,-38.93,0,0,0
0.04,0.01,1.04,-3.57,2.74,-34.69,0,0,0
0.03,-0.03,1.01,-8.63,9.69,-30.77,0,0,0
0.02,-0.02,1.01,12.16,-1.07,-27.29,0,0,0
0.02,-0.02,1.01,-1.63,-2.97,-39.22,0,0,0
0.02,-0.02,1.01,6.89,-0.97,-40.42,0,0,0
0.02,0,1.02,-0.46,5.74,-36.51,0,0,0
-0.02,-0.02,1.01,-9.67,14.02,-26.64,0,0,0
-0.03,0.01,1.03,0.09,11.22,-32.59,0,0,0
-0.01,0,1,0.24,9.69,-39.61,0,0,0
-0.06,-0.03,1.02,-11.35,5.69,-41.98,0,0,0
-0.06,-0.04,1.03,5.45,-4.46,-40.31,0,0,0
-0.05,-0.04,1.02,-0.22,2.04,-34.76,0,0,0
-0.05,-0.04,0.99,9.18,8.28,-32.11,0,0,0
-0.05,-0.02,0.98,6.26,9.3,-39.34,0,0,0
-0.07,-0.03,1.01,-2.88,4.93,-43.51,0,0,0
-0.07,-0.03,1.01,6.04,-0.87,-35.68,0,0,0
-0.07,-0.04,1,17.53,-19.14,-35.94,0,0,0
-0.02,-0.02,1.05,6.48,-17.93,-28.57,0,0,0
-0.02,-0.01,1.05,-9.06,6.26,-19.48,0,0,0
-0.03,0,1.01,-11.39,7.24,-24.14,0,0,0
-0.03,-0.04,1.02,-6.92,6.82,-17.79,0,0,0
-0.02,-0.02,1,11.47,-7.98,-14.28,0,0,0
0,0.01,1.02,-8.29,6.53,-5.3,0,0,0
-0.04,-0.01,1.02,17.07,0.64,-0.11,0,0,0
-0.01,-0.05,1.09,-37.85,13.37,-7.22,0,0,0
-0.05,-0.06,1,2.5,0.56,-6.76,0,0,0
-0.05,-0.06,1.02,23.55,-9.88,0.95,0,0,0
-0.05,-0.01,1.04,16.07,-3.8,-0.98,0,0,0
-0.03,-0.01,1.02,7.84,-10.97,0.08,0,0,0
-0.01,-0.04,1.01,-9.22,-8.67,3.14,0,0,0
0.02,-0.05,1.02,-5.79,10.44,7.64,0,0,0
-0.06,-0.03,1.1,-13.52,-30.97,15.05,0,0,0
0.08,-0.1,1,5.64,-2.75,2.16,0,0,0
0.04,-0.07,0.96,3.21,23.56,0.08,0,0,0
0.06,-0.06,1.01,-4.65,-0.68,-3.59,0,0,0
0.01,-0.02,1.02,-4.9,13.27,-9.14,0,0,0
0.02,-0.05,0.99,-10.45,-9.45,-2.15,0,0,0
0.02,-0.07,0.99,9.04,5.25,-2.27,0,0,0
-0.02,-0.04,1.01,4.27,1.29,-3.05,0,0,0
-0.01,-0.04,1.02,-0.17,4.64,-0.93,0,0,0
0,-0.04,1.02,-3.18,0.17,3.36,0,0,0
0.01,-0.06,1.01,2.28,-2.99,3.05,0,0,0
-0.01,-0.04,1.02,4.26,6.48,1.29,0,0,0
0,-0.05,1.04,1.92,-1.94,-3.3,0,0,0
-0.02,-0.03,1.03,2.67,3.71,0.74,0,0,0
-0.01,-0.03,1,-2.76,0.64,-2.33,0,0,0
-0.02,-0.04,1.03,-1.99,-1.37,1.12,0,0,0
-0.01,-0.03,1.02,-2.14,2.72,-2.4,0,0,0
-0.01,-0.02,1.03,-0.41,1.79,0.82,0,0,0
0,-0.02,1.02,-0.59,4.6,0.46,0,0,0
-0.01,0,1.01,-3.99,-0.69,-0.64,0,0,0
0,0,1.01,0.35,4.17,0.27,0,0,0
-0.02,-0.02,1.03,-1.6,-3.88,-0.18,0,0,0
0,-0.02,1.02,1.75,-0.5,0.69,0,0,0
0,-0.01,1.01,-0.38,-3.96,-0.85,0,0,0
0.01,-0.01,1.01,2.9,0.86,1.8,0,0,0
0,-0.03,1.02,5.39,0.94,0.53,0,0,0
-0.01,-0.02,1.02,4.87,0.49,-0.25,0,0,0
0,-0.01,1.01,0.52,1.43,-1.42,0,0,0
-0.02,-0.02,1.03,3.66,2.47,-0.04,0,0,0
-0.01,-0.01,1.01,8.56,-0.7,-0.2,0,0,0
-0.02,-0.01,1.02,-0.72,3.53,-4.21,0,0,0
