0.01,-0.02,1.02,0.43,0.46,-0.52,0,0,0
0.01,-0.02,1.02,0.45,0.4,-0.57,0,0,0
0.01,-0.02,1.02,0.41,0.34,-0.56,0,0,0
0.01,-0.02,1.02,0.5,0.48,-0.56,0,0,0
0.01,-0.02,1.02,0.54,0.45,-0.59,0,0,0
0.01,-0.02,1.02,0.46,0.42,-0.57,0,0,0
0.01,-0.03,1.02,0.44,0.35,-0.6,0,0,0
0.01,-0.02,1.02,0.43,0.42,-0.59,0,0,0
0.01,-0.02,1.02,0.52,0.44,-0.56,0,0,0
0.01,-0.02,1.02,0.46,0.45,-0.56,0,0,0
0.01,-0.02,1.02,0.38,0.46,-0.56,0,0,0
0.01,-0.02,1.02,0.46,0.39,-0.54,0,0,0
0.01,-0.02,1.02,0.42,0.42,-0.52,0,0,0
0.01,-0.02,1.02,0.44,0.42,-0.55,0,0,0
0.01,-0.02,1.02,0.37,0.35,-0.57,0,0,0
0.01,-0.02,1.02,0.51,0.51,-0.59,0,0,0
0.01,-0.02,1.02,0.49,0.46,-0.6,0,0,0
0.01,-0.02,1.02,0.49,0.48,-0.54,0,0,0
0.01,-0.02,1.02,0.46,0.44,-0.62,0,0,0
0.01,-0.02,1.02,0.38,0.46,-0.57,0,0,0
0.01,-0.02,1.02,0.44,0.46,-0.54,0,0,0
0.01,-0.02,1.02,0.49,0.46,-0.62,0,0,0
0.01,-0.02,1.02,0.41,0.36,-0.6,0,0,0
0.01,-0.02,1.02,0.5,0.42,-0.61,0,0,0
0.01,-0.02,1.02,0.5,0.44,-0.56,0,0,0
0.01,-0.03,1.02,0.51,0.46,-0.6,0,0,0
0.01,-0.02,1.02,0.39,0.4,-0.55,0,0,0
0.01,-0.02,1.02,0.5,0.37,-0.57,0,0,0
0.01,-0.03,1.02,0.46,0.38,-0.52,0,0,0
0.01,-0.02,1.02,0.46,0.44,-0.6,0,0,0
0.01,-0.02,1.02,0.47,0.43,-0.65,0,0,0
0.01,-0.02,1.02,0.4,0.38,-0.61,0,0,0
0.01,-0.02,1.02,0.39,0.39,-0.62,0,0,0
0.01,-0.02,1.02,0.43,0.39,-0.57,0,0,0
0.01,-0.02,1.02,0.5,0.42,-0.55,0,0,0
0.01,-0.02,1.02,0.51,0.48,-0.57,0,0,0
0.01,-0.02,1.02,0.38,0.32,-0.67,0,0,0
0.01,-0.02,1.02,0.38,0.44,-0.55,0,0,0
0.01,-0.02,1.02,0.5,0.47,-0.46,0,0,0
0.01,-0.02,1.02,0.46,0.38,-0.67,0,0,0
0.01,-0.02,1.02,0.46,0.48,-0.59,0,0,0
0.01,-0.02,1.02,0.52,0.46,-0.43,0,0,0
0.01,-0.02,1.02,0.4,0.41,-0.56,0,0,0
0.01,-0.02,1.02,0.44,0.41,-0.52,0,0,0
0.01,-0.02,1.02,0.4,0.38,-0.6,0,0,0
0.01,-0.02,1.02,0.38,0.48,-0.61,0,0,0
0.01,-0.02,1.02,0.38,0.46,-0.59,0,0,0
0.01,-0.02,1.02,0.39,0.5,-0.57,0,0,0
0.01,-0.03,1.02,0.4,0.46,-0.52,0,0,0
0.01,-0.02,1.02,0.39,0.36,-0.56,0,0,0
0.01,-0.02,1.02,0.39,0.49,-0.62,0,0,0
0.01,-0.03,1.02,0.44,0.41,-0.63,0,0,0
0.01,-0.02,1.02,0.46,0.46,-0.6,0,0,0
0.01,-0.02,1.02,0.47,0.41,-0.6,0,0,0
0.01,-0.03,1.02,0.48,0.45,-0.51,0,0,0
0.01,-0.02,1.02,0.46,0.42,-0.58,0,0,0
0.01,-0.02,1.02,0.46,0.4,-0.55,0,0,0
0.01,-0.03,1.02,0.44,0.41,-0.63,0,0,0
0.01,-0.02,1.02,0.41,0.45,-0.5,0,0,0
0.01,-0.03,1.02,0.45,0.46,-0.59,0,0,0
0.01,-0.02,1.02,0.46,0.37,-0.5,0,0,0
0.01,-0.02,1.02,0.45,0.34,-0.46,0,0,0
0.01,-0.03,1.02,0.39,0.36,-0.55,0,0,0
0.01,-0.02,1.02,0.47,0.35,-0.54,0,0,0
0.01,-0.02,1.02,0.47,0.46,-0.55,0,0,0
0.01,-0.02,1.02,0.44,0.35,-0.65,0,0,0
0.01,-0.02,1.02,0.38,0.46,-0.49,0,0,0
0.01,-0.03,1.02,0.51,0.43,-0.48,0,0,0
0.01,-0.03,1.02,0.47,0.44,-0.55,0,0,0
0.01,-0.02,1.02,0.37,0.35,-0.57,0,0,0
0.01,-0.02,1.02,0.36,0.43,-0.59,0,0,0
0.01,-0.02,1.02,0.41,0.39,-0.51,0,0,0
0.01,-0.02,1.02,0.4,0.45,-0.6,0,0,0
0.01,-0.02,1.02,0.46,0.47,-0.57,0,0,0
0.01,-0.02,1.02,0.4,0.42,-0.54,0,0,0
0.01,-0.02,1.02,0.5,0.39,-0.62,0,0,0
0.01,-0.02,1.02,0.46,0.38,-0.55,0,0,0
0.01,-0.03,1.02,0.49,0.38,-0.59,0,0,0
0.01,-0.02,1.02,0.48,0.5,-0.6,0,0,0
